url,id,secs,len,winner,long,atpernie,hands,lob
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=28529s,uzL1mtmc-5E,28529,19,0,1,0,0,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=28555s,uzL1mtmc-5E,28555,15,0,0,0,1,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=28750s,uzL1mtmc-5E,28750,26,0,1,0,0,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=28819s,uzL1mtmc-5E,28819,27,0,1,0,1,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=29036s,uzL1mtmc-5E,29036,19,0,1,0,1,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=29061s,uzL1mtmc-5E,29061,23,0,1,0,1,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=29092s,uzL1mtmc-5E,29092,12,0,0,0,1,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=29126s,uzL1mtmc-5E,29126,28,1,1,0,1,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=29255s,uzL1mtmc-5E,29255,17,0,1,0,1,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=29302s,uzL1mtmc-5E,29302,21,0,1,0,0,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=29366s,uzL1mtmc-5E,29366,18,0,1,0,0,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=29745s,uzL1mtmc-5E,29745,23,0,1,0,0,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=29800s,uzL1mtmc-5E,29800,11,1,0,1,0,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=29922s,uzL1mtmc-5E,29922,21,0,1,0,1,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=29966s,uzL1mtmc-5E,29966,27,0,1,0,1,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=30022s,uzL1mtmc-5E,30022,16,0,1,0,0,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=30052s,uzL1mtmc-5E,30052,27,1,1,0,0,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=30132s,uzL1mtmc-5E,30132,22,0,1,0,1,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=30318s,uzL1mtmc-5E,30318,30,0,1,0,1,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=30552s,uzL1mtmc-5E,30552,18,0,1,0,1,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=30614s,uzL1mtmc-5E,30614,11,0,0,0,1,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=30647s,uzL1mtmc-5E,30647,18,0,1,0,1,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=30769s,uzL1mtmc-5E,30769,14,0,0,0,1,0
https://www.youtube.com/watch?v=uzL1mtmc-5E&t=30834s,uzL1mtmc-5E,30834,24,0,1,0,1,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=3757s,Wm7e96R_JDc,3757,19,1,1,1,1,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=3841s,Wm7e96R_JDc,3841,11,0,0,0,1,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=3914s,Wm7e96R_JDc,3914,15,0,0,0,1,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=3955s,Wm7e96R_JDc,3955,11,0,0,0,1,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=4035s,Wm7e96R_JDc,4035,14,0,0,0,1,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=4239s,Wm7e96R_JDc,4239,12,0,0,0,0,1
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=4259s,Wm7e96R_JDc,4259,16,0,1,0,0,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=4444s,Wm7e96R_JDc,4444,11,0,0,0,1,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=4573s,Wm7e96R_JDc,4573,16,0,1,0,0,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=4611s,Wm7e96R_JDc,4611,34,0,1,0,1,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=4689s,Wm7e96R_JDc,4689,10,0,0,0,1,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=4809s,Wm7e96R_JDc,4809,21,0,1,0,1,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=4912s,Wm7e96R_JDc,4912,23,0,1,0,0,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=5132s,Wm7e96R_JDc,5132,24,0,1,0,0,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=5383s,Wm7e96R_JDc,5383,24,1,1,0,0,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=5474s,Wm7e96R_JDc,5474,20,0,1,0,1,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=5625s,Wm7e96R_JDc,5625,41,0,1,0,1,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=5679s,Wm7e96R_JDc,5679,29,1,1,0,0,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=5740s,Wm7e96R_JDc,5740,12,0,0,0,1,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=6290s,Wm7e96R_JDc,6290,9,1,0,0,1,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=6464s,Wm7e96R_JDc,6464,16,0,1,0,0,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=6575s,Wm7e96R_JDc,6575,11,0,0,0,1,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=6668s,Wm7e96R_JDc,6668,30,1,1,0,1,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=6751s,Wm7e96R_JDc,6751,17,1,1,0,0,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=6815s,Wm7e96R_JDc,6815,26,1,1,0,1,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=6917s,Wm7e96R_JDc,6917,26,0,1,0,1,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=6954s,Wm7e96R_JDc,6954,20,0,1,1,1,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=7194s,Wm7e96R_JDc,7194,16,0,1,0,0,0
https://www.youtube.com/watch?v=Wm7e96R_JDc&t=7234s,Wm7e96R_JDc,7234,17,1,1,0,1,0
https://www.youtube.com/watch?v=wQZ2V2IaKLg&t=25368s,wQZ2V2IaKLg,25368,20,0,1,0,1,0
https://www.youtube.com/watch?v=wQZ2V2IaKLg&t=25419s,wQZ2V2IaKLg,25419,17,0,1,0,0,0
https://www.youtube.com/watch?v=wQZ2V2IaKLg&t=25492s,wQZ2V2IaKLg,25492,18,0,1,0,1,0
https://www.youtube.com/watch?v=wQZ2V2IaKLg&t=25602s,wQZ2V2IaKLg,25602,22,0,1,0,1,0
https://www.youtube.com/watch?v=wQZ2V2IaKLg&t=25879s,wQZ2V2IaKLg,25879,20,0,1,0,0,1
https://www.youtube.com/watch?v=wQZ2V2IaKLg&t=26052s,wQZ2V2IaKLg,26052,22,0,1,0,1,0
https://www.youtube.com/watch?v=wQZ2V2IaKLg&t=26114s,wQZ2V2IaKLg,26114,22,0,1,0,0,0
https://www.youtube.com/watch?v=wQZ2V2IaKLg&t=26214s,wQZ2V2IaKLg,26214,19,0,1,0,1,0
https://www.youtube.com/watch?v=wQZ2V2IaKLg&t=26248s,wQZ2V2IaKLg,26248,17,0,1,0,1,0
https://www.youtube.com/watch?v=wQZ2V2IaKLg&t=26311s,wQZ2V2IaKLg,26311,32,0,1,0,1,0
https://www.youtube.com/watch?v=wQZ2V2IaKLg&t=26376s,wQZ2V2IaKLg,26376,24,0,1,0,1,0
